timestamp,temperature,humidity,last_seen
2025-07-20 16:56:52,25.1,56.8,2025-07-20 16:56:16
2025-07-20 17:01:00,25.1,56.8,2025-07-20 17:00:10
2025-07-20 17:02:02,25.0,57.0,2025-07-20 17:01:15
2025-07-20 17:03:01,25.0,56.9,2025-07-20 17:02:14
2025-07-20 17:03:52,25.0,56.9,2025-07-20 17:03:13
2025-07-20 17:04:56,25.0,57.0,2025-07-20 17:04:16
2025-07-20 17:06:05,25.0,56.9,2025-07-20 17:05:14
2025-07-20 17:07:04,25.0,57.1,2025-07-20 17:06:13
2025-07-20 17:08:09,25.0,57.2,2025-07-20 17:07:16
2025-07-20 17:09:09,25.0,57.2,2025-07-20 17:08:14
2025-07-20 17:10:06,25.0,57.3,2025-07-20 17:09:13
2025-07-20 17:11:09,25.0,57.5,2025-07-20 17:10:16
2025-07-20 17:12:55,25.0,57.4,2025-07-20 17:11:13
2025-07-20 17:12:55,25.0,57.4,2025-07-20 17:11:13
2025-07-20 17:56:46,24.5,57.1,2025-07-20 17:56:15
2025-07-20 18:57:47,24.0,58.1,2025-07-20 18:57:13
2025-07-20 19:59:11,23.5,58.1,2025-07-20 19:58:13
2025-07-20 21:28:39,23.5,63.2,2025-07-20 21:28:16
2025-07-20 23:29:01,23.2,65.2,2025-07-20 23:28:14,D倉庫2F
2025-07-20 23:59:30,23.2,65.4,2025-07-20 23:59:16,D倉庫2F
2025-07-21 01:33:27,23.0,65.9,2025-07-21 01:33:14,loc06,D倉庫2F
2025-07-21 01:33:27,23.0,65.9,2025-07-21 01:33:14,loc06,D倉庫2F
2025-07-21 09:56:10,24.8,59.0,2025-07-21 09:55:16,loc06,D倉庫2F
